run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_test_mode,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_pretrained_path,config_dinov2_model_name,config_slice_aggregation
7247345379.27489-c4f1aa80-1ed6,BaseMDAETrainer_Flow90_b48_2000ep_20250716_084226_mod2,finished,2025-07-16T08:42:58Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247345379.27489-c4f1aa80-1ed6,,499051b7-3427-4a02-8c90-b77ed92186ed,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.9977689981460572,0.9976969957351683,0.9780080914497375,0.9782333374023438,0.358014851808548,0.5099345445632935,0.4915052056312561,0.45871832966804504,0.45233020186424255,1.1002970933914185,37051.0,1799.0,1752692425.722647,299.0,3.1471622649714703e-10,17399.0,,,
7247344987.09749-8aa8975f-8b68,BaseMDAETrainer_RandomMask_Flow_BS48_2000ep_20250716_084227_mod1,finished,2025-07-16T08:42:59Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247344987.09749-8aa8975f-8b68,,1a737ca7-11f9-4a8a-8761-51e7a8b7ff22,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.9860302209854126,0.9857355356216432,0.9443954229354858,0.9441900849342346,0.40171128511428833,0.528481125831604,0.5046199560165405,0.5068554282188416,0.506824791431427,1.0034551620483398,38986.0,1799.0,1752694362.8897705,299.0,3.1471622649714703e-10,17699.0,,,
7247345318.38900-86128515-07e6,MAE_20250716_084244_mod2,finished,2025-07-16T08:43:14Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247345318.38900-86128515-07e6,,aa21bea1-e2c4-4b52-96e9-20447425fe77,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.9279003143310548,0.9403291940689088,0.8811681270599365,0.880511999130249,0.4766543507575989,0.5375494956970215,0.5116244554519653,0.5068554282188416,0.506824791431427,0.8579994440078735,38391.0,1799.0,1752693781.8369648,299.0,3.1471622649714703e-10,17399.0,,,
7247345357.81327-61665c76-6b45,BaseMDAETrainer_Flow90_b48_2000ep_20250716_084243_mod3,finished,2025-07-16T08:43:14Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247345357.81327-61665c76-6b45,,08aae75a-cc71-40e3-bc4a-482c5ab4634d,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.9892308115959167,0.9887937307357788,0.9346297383308412,0.9355573654174804,0.39584094285964966,0.4975149035453797,0.4628220200538635,0.484045684337616,0.48260611295700073,1.0453486442565918,38745.0,1799.0,1752694136.638318,299.0,3.1471622649714703e-10,17699.0,,,
7247344971.66823-699d939c-cabc,BaseMDAETrainer_RandomMask_Flow_BS48_2000ep_20250716_084259_mod2,finished,2025-07-16T08:43:30Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247344971.66823-699d939c-cabc,,b5e24a6b-c084-45cf-940e-88209d9b989a,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.9907674789428712,0.990391492843628,0.9519009590148926,0.952113389968872,0.3918417394161224,0.5849732160568237,0.5767511129379272,0.5660208463668823,0.5657382607460022,0.8896937370300293,38998.0,1799.0,1752694405.9276917,299.0,3.1471622649714703e-10,17399.0,,,
7247344962.56705-c3b5a6a3-ebce,BaseMDAETrainer_RandomMask_Flow_BS48_2000ep_20250716_084317_mod3,finished,2025-07-16T08:43:52Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247344962.56705-c3b5a6a3-ebce,,2932b2ce-74a9-4547-a3d1-d492bf441902,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.9595861434936525,0.9581410884857178,0.88205885887146,0.8821423053741455,0.45711228251457214,0.5427299737930298,0.5297131538391113,0.5257611274719238,0.5230860710144043,0.938260018825531,38500.0,1799.0,1752693928.690852,299.0,3.1471622649714703e-10,17699.0,,,
7247344877.53049-3d35765c-369a,BaseMDAETrainer_RandomMask_Flow_BS48_2000ep_20250716_084405_mod1,finished,2025-07-16T08:44:38Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247344877.53049-3d35765c-369a,,5084edf6-03ae-4dca-a203-556519fbd85c,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.977902054786682,0.9773939847946168,0.9204282164573668,0.920524537563324,0.4188967943191528,0.5784343481063843,0.5681073069572449,0.5459016561508179,0.5427976846694946,0.8843351602554321,38858.0,1799.0,1752694334.085269,299.0,3.1471622649714703e-10,17699.0,,,
7247344899.80305-da0ca54b-3b28,BaseEMDAETrainer_BS48_90Mask_1000ep_20250716_084410_mod1,finished,2025-07-16T08:44:40Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247344899.80305-da0ca54b-3b28,,7cf663f3-34f6-4e8c-870e-9e2477543456,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.9940496683120728,0.9938748478889464,0.96970534324646,0.9699208736419678,0.372335821390152,0.48031115531921387,0.42563337087631226,0.39403873682022095,0.39366787672042847,1.0609259605407717,39149.0,1799.0,1752694627.5615156,299.0,3.1471622649714703e-10,17699.0,,,
7247344839.35211-e3f3906a-dc42,BaseEMDAETrainer_BS48_90Mask_1000ep_20250716_084419_mod1,finished,2025-07-16T08:44:52Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247344839.35211-e3f3906a-dc42,,d7fd94cf-f813-42d5-80b7-441228c036a6,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.9931625127792358,0.99302875995636,0.9613453149795532,0.9613453149795532,0.3830565214157105,0.5266767144203186,0.5084947347640991,0.5059612393379211,0.5056448578834534,0.959097385406494,38821.0,1799.0,1752694310.7085388,299.0,3.1471622649714703e-10,17699.0,,,
7247344830.44802-5e97148d-8272,BaseEMDAETrainer_BS48_90Mask_1000ep_20250716_084505_mod2,finished,2025-07-16T08:45:39Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247344830.44802-5e97148d-8272,,718bbe47-da9b-43c0-afaa-fe021203e187,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.9969559907913208,0.9969041347503662,0.9729490280151368,0.973835587501526,0.3635070621967316,0.44070810079574585,0.36616986989974976,0.3385990858078003,0.33212122321128845,1.237817645072937,38702.0,1799.0,1752694238.8915997,299.0,3.1471622649714703e-10,17399.0,,,
7247344779.47615-3c075ce0-92f1,BaseEMDAETrainer_BS48_90Mask_1000ep_20250716_084539_mod3,finished,2025-07-16T08:46:16Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247344779.47615-3c075ce0-92f1,,e1cc2b4e-446e-4af2-84b8-8732437b881e,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.987865149974823,0.9875485897064208,0.9481432437896729,0.9485337138175964,0.3979523479938507,0.5150949954986572,0.5074648857116699,0.5257611274719238,0.5230860710144043,0.9476848244667052,38752.0,1799.0,1752694326.0311372,299.0,3.1471622649714703e-10,17699.0,,,
7247288073.17613-27438c8b-44f5,BaseEMDAETrainer_BS48_90Mask_1000ep_20250717_003722,finished,2025-07-17T00:37:57Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247288073.17613-27438c8b-44f5,,80049ee2-213c-4e2b-8b8d-80e15105ce08,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.986113429069519,0.9855526089668274,0.946330428123474,0.9464282989501952,0.40249723196029663,0.48471951484680176,0.4657493829727173,0.4736534059047699,0.4686965048313141,0.9564255475997924,35477.0,1799.0,1752748148.9018302,299.0,3.1471622649714703e-10,17699.0,,,
7247272718.57513-ada2edef-6b48,BaseEMDAETrainer_BS48_90Mask_1000ep_20250717_044624,finished,2025-07-17T04:46:58Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247272718.57513-ada2edef-6b48,,7d23e2f8-02aa-46ef-a1bd-d97dc5995a3a,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.9886359572410583,0.988226056098938,0.9503954648971558,0.9506906270980836,0.39560621976852417,0.508002519607544,0.4950234293937683,0.4893149733543396,0.48054784536361694,0.9557497501373292,34609.0,1799.0,1752762225.0549667,299.0,3.1471622649714703e-10,17699.0,,,
7247102422.02837-8c7c1db6-1c49,BaseEMDAETrainer_BS48_90Mask_1000ep_20250719_041037,finished,2025-07-19T04:11:08Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247102422.02837-8c7c1db6-1c49,,4118ce0b-cb76-44d3-abec-255b7efbae7b,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.986689031124115,0.9863216876983644,0.9334761500358582,0.9335711002349854,0.3982457518577576,0.4860422015190125,0.45784544944763184,0.4557962417602539,0.448484867811203,0.9733718633651732,36041.0,1799.0,1752934310.058957,299.0,3.1471622649714703e-10,17699.0,,,
7247099636.99243-9f55c69c-0503,brainiac_pretrained_20250719_045127,failed,2025-07-19T04:51:55Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247099636.99243-9f55c69c-0503,,5f69777d-6377-4683-8c05-f2e375d1b7ce,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,3,AdamW,16-mixed,CosineAnneal,False,20,16,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,4,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,True,0.0,,,,,,,,,,,189.0,0.0,1752900854.9943128,,4.761904761904762e-06,0.0,,,
7247099610.49839-587ac111-a580,brainiac_scratch_20250719_045733,failed,2025-07-19T04:57:58Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247099610.49839-587ac111-a580,,0940ea35-61a0-4fe6-8efb-849c6a7010d2,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,False,20,16,False,300,False,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,4,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,True,0.0,,,,,,,,,,,166.0,0.0,1752901196.9856498,,4.761904761904762e-06,0.0,,,
7247099371.12566-5f68d39b-c639,brainmvp_pretrained_20250719_045756,finished,2025-07-19T04:58:14Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247099371.12566-5f68d39b-c639,,82a85532-6b79-4689-bf92-f6396ce03125,t-jiachentu,0.0001,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,False,20,6,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,,0.0,0.6214848756790161,0.6229308843612671,0.5782794952392578,0.5782105922698975,0.6747438311576843,0.47201162576675415,0.4569299817085266,0.4925484359264374,0.4459991455078125,0.8599303960800171,24956.0,1799.0,1752926049.6607788,299.0,3.147162264971471e-09,23399.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/brainmvp/BrainMVP_unet.pt,,
7247098925.64428-dc849a87-f5cf,BaseEMDAETrainer_BS48_90Mask_1000ep_20250719_050402,finished,2025-07-19T05:04:39Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247098925.64428-dc849a87-f5cf,,5b0df5a8-3445-41d0-8dfc-325c6a6c9fca,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,,1,False,0,True,False,full,,0.2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,False,1,epochwise,,,0.2,0.987008273601532,0.9865597486495972,0.9420456886291504,0.9421426057815552,0.39864516258239746,0.4881000518798828,0.46399298310279846,0.4847775101661682,0.4841269850730896,0.9654749035835266,37407.0,1799.0,1752938886.6354194,299.0,3.1471622649714703e-10,17699.0,,,
7247079685.36291-b51e8679-7739,brainiac_pretrained_20250719_102452,failed,2025-07-19T10:25:22Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247079685.36291-b51e8679-7739,,7f6e690d-22d0-4521-b938-dd2b64b090d8,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,4,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,True,0.0,,,,,,,,,,,169.0,0.0,1752920847.7741928,,4.761904761904762e-06,0.0,,,
7247079658.55361-902f5da0-362d,brainiac_scratch_20250719_102456,failed,2025-07-19T10:25:27Z,https://microsoft-research.wandb.io/t-jiachentu/rsna_miccai_brain_tumor_mgmt_methylation/runs/7247079658.55361-902f5da0-362d,,2a815249-668d-44bd-bbe8-bcf3c5106913,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,False,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,4,False,0,True,False,full,False,0.2,False,batchgenerators.get_training_transforms,1,False,False,mgmt_methylation,True,False,1,epochwise,cls_token,True,0.0,,,,,,,,,,,161.0,0.0,1752920847.7348337,,4.761904761904762e-06,0.0,,,
