run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_time_dim,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_rate,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_freeze_encoder,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_learned_sinusoidal_dim,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_use_brainiac_preprocessing
7244835689.95174-0c09dc77-d173,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_09-47-29,finished,2025-08-14T09:47:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_multi_t1_t1gd_t2_flair/runs/7244835689.95174-0c09dc77-d173,,c2b69723-4172-40d7-a575-e3d238336c76,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,False,power,3.0,False,,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/MAEContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5701329112052917,0.5507535934448242,0.5,0.4433962404727936,0.5763937830924988,0.5514611601829529,0.6036145687103271,0.5,0.4435611963272095,0.5708396434783936,0.5223203897476196,0.4630376100540161,0.5,0.44285714626312256,0.5814618468284607,19727.0,500.0,1755184606.032456,100.0,3.854818796385494e-08,17500.0,,
7244835491.14775-06932403-ab05,resenc_SwinUNETR_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_10-44-30,finished,2025-08-14T09:51:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_multi_t1_t1gd_t2_flair/runs/7244835491.14775-06932403-ab05,,328e649f-3ea3-4975-b35b-e989d1d5afd3,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,False,power,3.0,False,,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SwinUNETRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.641518235206604,0.7092198729515076,0.5,0.4433962404727936,0.5785447955131531,0.5977728366851807,0.6540966033935547,0.5,0.4435611963272095,0.5631469488143921,0.5487927794456482,0.5515233278274536,0.5,0.44285714626312256,0.5800628066062927,16578.0,531.0,1755182085.5862155,100.0,3.854818796385494e-08,17500.0,,
7244833581.34531-f25f86a8-6da3,resenc_VoCo_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_10-16-10,finished,2025-08-14T10:16:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_multi_t1_t1gd_t2_flair/runs/7244833581.34531-f25f86a8-6da3,,11b0fb6e-0cb2-460c-b08e-7ef1fcfb844e,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,False,power,3.0,False,,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VoCoContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5116985440254211,0.49889183044433594,0.5,0.4433962404727936,0.5768205523490906,0.4996413290500641,0.5072189569473267,0.5,0.4435611963272095,0.5794010162353516,0.541837751865387,0.5642920732498169,0.5,0.44285714626312256,0.577090859413147,16732.0,500.0,1755183331.4911118,100.0,3.854818796385494e-08,17500.0,,
7244833630.27822-b0ec312e-981b,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_10-20-07,finished,2025-08-14T10:20:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_multi_t1_t1gd_t2_flair/runs/7244833630.27822-b0ec312e-981b,,131bcfb4-80be-4e9b-85b4-35259658c099,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,False,power,3.0,False,,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/ModelGenesisContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5522157549858093,0.5735815763473511,0.5,0.4433962404727936,0.5783070921897888,0.5853434801101685,0.6450855731964111,0.5,0.4435611963272095,0.5652834177017212,0.5516507625579834,0.5775089263916016,0.5,0.44285714626312256,0.5748499035835266,20673.0,500.0,1755187514.9360204,100.0,3.854818796385494e-08,17500.0,,
7244831886.98213-3a405dd0-0083,resenc_SimCLR_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_10-48-04,finished,2025-08-14T10:48:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_multi_t1_t1gd_t2_flair/runs/7244831886.98213-3a405dd0-0083,,63816220-2863-4ac3-926e-df5d87899edb,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,False,power,3.0,False,,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SimCLRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.488416850566864,0.4490247964859009,0.5,0.4433962404727936,0.589446485042572,0.5797955989837646,0.6374627351760864,0.5,0.4435611963272095,0.5666216015815735,0.5366835594177246,0.5448029041290283,0.5,0.44285714626312256,0.5806675553321838,20074.0,500.0,1755188591.6143532,100.0,3.854818796385494e-08,17500.0,,
7244831763.58109-f74f3273-ac9a,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_10-51-16,finished,2025-08-14T10:51:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_multi_t1_t1gd_t2_flair/runs/7244831763.58109-f74f3273-ac9a,,5a96769f-90a5-4a49-8664-489fabcd3b22,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,False,power,3.0,False,,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VolumeFusionContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4817609488964081,0.4157801270484924,0.5,0.4433962404727936,0.5791739821434021,0.49519580602645874,0.5004795789718628,0.5,0.4435611963272095,0.5801333785057068,0.497182160615921,0.48723119497299194,0.5,0.44285714626312256,0.5779849290847778,16376.0,500.0,1755185079.9444518,100.0,3.854818796385494e-08,17500.0,,
7244785887.27730-9d4d56d3-3be6,resenc_scratch_multi_t1_t1gd_t2_flair_2025-08-14_23-30-44,finished,2025-08-14T23:31:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_multi_t1_t1gd_t2_flair/runs/7244785887.27730-9d4d56d3-3be6,,22a96a7d-cb85-48d2-86c2-6e88a35bb0e1,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,False,power,3.0,False,,1.0,False,epochwise,,,0.2,0.5513591170310974,0.5853279829025269,0.5,0.4433962404727936,0.5763420462608337,0.645833432674408,0.7160129547119141,0.5,0.4435611963272095,0.5625426769256592,0.5601236820220947,0.5931899547576904,0.5,0.44285714626312256,0.5730632543563843,42990.0,1000.0,1755257256.531382,200.0,7.615242180436517e-09,17600.0,,
7244782585.96985-f8e51c8f-85bc,brainmvp_pretrained_multi_t1_t1gd_t2_flair_2025-08-15_03-34-16,finished,2025-08-15T00:26:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_multi_t1_t1gd_t2_flair/runs/7244782585.96985-f8e51c8f-85bc,,62a8ce35-58c7-46c4-bcc8-3e47403a8f82,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,False,power,3.0,False,,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,0.5846562385559082,0.6296542882919312,0.5,0.4433962404727936,0.5705687403678894,0.7207451462745667,0.7606643438339233,0.5984653234481812,0.6174863576889038,0.532543420791626,0.5643296241760254,0.5741487741470337,0.5,0.44285714626312256,0.6445865035057068,37488.0,1261.0,1755255487.8866954,200.0,7.615242180436517e-09,17600.0,0.2,True
7244782384.64625-1f0df237-4f26,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1gd_t2_flair_2025-08-15_03-35-36,running,2025-08-15T00:29:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_multi_t1_t1gd_t2_flair/runs/7244782384.64625-1f0df237-4f26,,622a09f8-d6ba-43ff-85e5-702828755b4b,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,False,power,3.0,False,,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,,,,,,0.6806252002716064,0.7246958017349243,0.5650461912155151,0.5670995712280273,0.5435639023780823,0.5880372524261475,0.5483871102333069,0.5416666865348816,0.5240384936332703,0.579212486743927,55187.467697561,1201.0,1755273417.4870572,195.0,1.2179748700879004e-07,17248.0,,
7244782161.58894-a34b99ed-dece,resenc_time_conditioned_pretrained_multi_t1_t1gd_t2_flair_2025-08-15_00-34-30,finished,2025-08-15T00:35:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_multi_t1_t1gd_t2_flair/runs/7244782161.58894-a34b99ed-dece,,577485d5-5cfe-4dfd-b514-db60b4d1fb0c,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,256.0,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.5,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,False,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,False,power,3.0,False,64.0,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.5734438896179199,0.6085993051528931,0.5,0.4433962404727936,0.570397675037384,0.6853040456771851,0.7599071264266968,0.5105002522468567,0.46986666321754456,0.5377627611160278,0.6448371410369873,0.6857079267501831,0.5,0.44285714626312256,0.5555061101913452,31105.0,1000.0,1755249228.0770268,200.0,7.615242180436517e-09,17600.0,,
7244781954.66953-45f990e3-b678,resenc_VoCo_pretrained_multi_t1_t1gd_t2_flair_2025-08-15_00-36-16,finished,2025-08-15T00:36:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_multi_t1_t1gd_t2_flair/runs/7244781954.66953-45f990e3-b678,,5df749d9-b1b5-4712-a0a4-d807ffc3f991,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,False,power,3.0,False,,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,0.2,0.5681184530258179,0.5882091522216797,0.5,0.4433962404727936,0.5751333236694336,0.6054908037185669,0.6703771352767944,0.5,0.4435611963272095,0.559528112411499,0.5633664131164551,0.5871416330337524,0.5,0.44285714626312256,0.5781729221343994,37117.0,1000.0,1755255330.266953,200.0,7.615242180436517e-09,17600.0,,
