run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245876089.98279-1ddb80ad-72e3,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1w_2025-08-02_10-10-29,finished,2025-08-02T08:44:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245876089.98279-1ddb80ad-72e3,,6c889062-c8d7-420b-b07a-2c3f2019a3b3,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5798754692077637,0.5496828556060791,0.518498957157135,0.5120192170143127,0.6901350617408752,0.7375548481941223,0.7414257526397705,0.6840890645980835,0.684369683265686,0.6323510408401489,0.5476023554801941,0.5120967626571655,0.5397465229034424,0.5219751000404358,0.7517966628074646,29706.0,1131,1754154756.0711546,200,6.092193744349217e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,
7245875353.30638-aabd77ca-7e4d,resenc_time_conditioned_pretrained_t1w_2025-08-02_08-58-37,finished,2025-08-02T09:00:12Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245875353.30638-aabd77ca-7e4d,,60ac8f7d-0688-4809-95ed-abe631c2a185,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.46546804904937744,0.4429175853729248,0.5,0.33076924085617065,0.6977399587631226,0.6344119906425476,0.6395419836044312,0.6176747679710388,0.617455005645752,0.6712123155593872,0.527553915977478,0.5126727819442749,0.4602534770965576,0.42065250873565674,0.7128329277038574,26802.0,1000,1754152013.7356389,200,6.092193744349217e-09,23400,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245874439.59425-a27c1703-0ed0,resenc_pretrained_t1w_2025-08-02_09-17-50,finished,2025-08-02T09:18:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245874439.59425-a27c1703-0ed0,,851ad573-135a-400a-929a-8ac2098758d5,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.4880709052085877,0.457716703414917,0.5,0.33076924085617065,0.6942124366760254,0.7000243663787842,0.7248591780662537,0.6818265914916992,0.6820883750915527,0.6460164785385132,0.46756356954574585,0.4495967626571655,0.4369239807128906,0.4083159565925598,0.7371747493743896,27663.0,1000,1754153967.2981613,200,7.615242180436517e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,
7245873615.71339-c06e8f36-04a6,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1w_2025-08-02_09-26-27,finished,2025-08-02T09:27:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245873615.71339-c06e8f36-04a6,,bd601d00-2d7e-4fb5-b07b-481b0c53edc1,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.4907195270061493,0.47304439544677734,0.5108351111412048,0.38922449946403503,0.7279981374740601,0.7392805814743042,0.7389694452285767,0.6756579875946045,0.6754261255264282,0.6329867243766785,0.5140942335128784,0.5168490409851074,0.5011520385742188,0.4939367175102234,0.7926203608512878,29381.0,1000,1754156203.0160558,200,7.615242180436517e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,
7245829050.28739-ab4d3b39-f8b9,resenc_time_conditioned_pretrained_t1w_2025-08-02_21-47-39,finished,2025-08-02T21:49:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245829050.28739-ab4d3b39-f8b9,,f567cd8a-4a0a-46ff-8164-191c96a62dd4,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,0.5761017203330994,0.5893235206604004,0.573731541633606,0.5710859298706055,0.6922014951705933,0.5803260207176208,0.5947917699813843,0.5186721086502075,0.4431011378765106,0.6883220672607422,0.526774525642395,0.4940956234931946,0.5,0.3444444537162781,0.6925984025001526,26535.0,1000,1754197893.5853288,200,7.615242180436517e-09,23400,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245826540.82457-4900a951-f7f8,resenc_time_conditioned_pretrained_t1w_2025-08-02_22-30-26,finished,2025-08-02T22:31:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245826540.82457-4900a951-f7f8,,0cfb90a0-c643-4d05-ba7a-01aef5d42147,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,0.4617368876934051,0.4003699719905853,0.46379491686820984,0.3868646025657654,0.6946873664855957,0.6226912140846252,0.6375011205673218,0.6068519949913025,0.6068276166915894,0.6736650466918945,0.5233733654022217,0.4984158873558045,0.515841007232666,0.4545760154724121,0.7088042497634888,26422.0,1000,1754200322.3117547,200,4.5691453082619125e-09,23400,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245824315.97785-038beee4-6c32,resenc_time_conditioned_pretrained_t1w_2025-08-02_23-12-46,finished,2025-08-02T23:14:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245824315.97785-038beee4-6c32,,daec42f9-ac13-4ee7-80b4-43efe96a689b,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,0.518301784992218,0.5095137357711792,0.5,0.33076924085617065,0.6944583058357239,0.5725285410881042,0.5711607933044434,0.5287007093429565,0.42436832189559937,0.6847532987594604,0.5308030843734741,0.5093605518341064,0.5,0.3444444537162781,0.692478358745575,25997.0,1000,1754202464.310185,200,1.5230484360873043e-09,23400,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245820217.79045-9f7f4a33-857a,resenc_time_conditioned_pretrained_t1w_2025-08-03_01-25-26,finished,2025-08-03T01:06:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245820217.79045-9f7f4a33-857a,,62dbd1eb-ccc2-4fa5-b719-37b14157633b,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,0.5705238580703735,0.5850951671600342,0.5,0.33076924085617065,0.6935626268386841,0.6068556904792786,0.6265952587127686,0.594828724861145,0.5948875546455383,0.6777616143226624,0.5062699913978577,0.4670218825340271,0.5256336331367493,0.4759868383407593,0.7052064538002014,27018.0,1016,1754210420.3398263,200,6.092193744349217e-09,23400,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245739446.10414-3039805b-cadc,mri_core_pretrained_t1w_2025-08-03_22-48-12,finished,2025-08-03T22:48:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245739446.10414-3039805b-cadc,,a087c58c-195f-4419-b451-1210d969d929,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.46560800075531006,0.42521142959594727,0.5,0.33076924085617065,0.6942023634910583,0.5128130316734314,0.5040262341499329,0.4757225811481476,0.4432329535484314,0.6936225295066833,0.4977946877479553,0.4910714328289032,0.5,0.3444444537162781,0.6923137307167053,23069.0,500,1754284392.275706,100,3.854818796385494e-08,23300,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245739107.56589-7ee74f3f-7f81,resenc_pretrained_t1w_2025-08-03_22-52-42,finished,2025-08-03T22:53:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245739107.56589-7ee74f3f-7f81,,6cdcf871-ce31-488b-a31f-00358e46529b,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.5714027881622314,0.5245771408081055,0.5,0.33076924085617065,0.6946541666984558,0.6318329572677612,0.6552035808563232,0.6158555746078491,0.615481436252594,0.6706003546714783,0.4691444933414459,0.44081223011016846,0.5192972421646118,0.48307445645332336,0.7118324041366577,28559.0,1000,1754290153.8667135,200,6.092193744349217e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,
7245719184.33042-ae1e0433-869d,brainiac_scratch_t1w_2025-08-04_04-19-15,finished,2025-08-04T04:19:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245719184.33042-ae1e0433-869d,,9b75f3c8-35c7-47ee-aff0-e97ade96cef4,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,cls_token,,True,0.0,0.5183950662612915,0.5232558250427246,0.5301268696784973,0.5224260091781616,0.7099059820175171,0.5942685604095459,0.5991873741149902,0.54740971326828,0.5389777421951294,0.6835384368896484,0.501979649066925,0.4493087530136109,0.4375,0.4366319477558136,0.7076677083969116,24297.0,1000,1754305478.7532642,200,4.5691453082619125e-09,23400,,,,,,,,,,,,,,,,,,,,,,,,,
7245719260.65443-ea2044aa-302e,brainiac_pretrained_t1w_2025-08-04_04-26-30,finished,2025-08-04T04:26:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245719260.65443-ea2044aa-302e,,a8d7707d-0a12-432a-bd50-06d1e56fcfae,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.524671733379364,0.5010570287704468,0.4997357130050659,0.34986412525177,0.6979455351829529,0.6005798578262329,0.5976636409759521,0.5709207057952881,0.5672065019607544,0.6820254325866699,0.5194936990737915,0.4461405873298645,0.45103687047958374,0.4447059035301209,0.7290006279945374,23946.0,1000,1754305561.0691645,200,4.5691453082619125e-09,23400,,,,,,,,,,,,,,,,,,,,,,,,,
7245717908.34875-d07d982d-ab7f,brainmvp_pretrained_t1w_2025-08-04_04-40-43,finished,2025-08-04T04:41:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245717908.34875-d07d982d-ab7f,,d9663fa8-87a8-48ed-a8e7-79b3d76cb1b0,t-jiachentu,False,0,Classification,200,False,brainmvp,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5134016275405884,0.4891649186611175,0.5,0.3358778655529022,0.6948814988136292,0.5479040145874023,0.5436605215072632,0.5327361822128296,0.45037198066711426,0.6873576641082764,0.5261187553405762,0.49092739820480347,0.4769585430622101,0.4720938801765442,0.6938969492912292,17319.0,1000,1754299793.0265198,200,4.5691453082619125e-09,23400,,,,,,,,,,,,,,,,,,,,,,,,,
7245697150.40274-b8059145-3827,resenc_SwinUNETR_pretrained_t1w_2025-08-04_10-25-39,finished,2025-08-04T10:26:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245697150.40274-b8059145-3827,,ed117b43-ec00-4f31-8416-397a696b693b,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,0.526645302772522,0.4854651093482971,0.4384249448776245,0.4258585572242737,0.9644086360931396,0.9918600916862488,0.9915781617164612,0.9504016637802124,0.9505013227462769,0.3792087733745575,0.47593897581100464,0.4468606114387512,0.4429723620414734,0.43747708201408386,1.1480244398117063,23303.0,1000,1754326472.4458692,200,6.092193744349217e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,
7245696296.86101-3784c04f-1dce,resenc_VoCo_pretrained_t1w_2025-08-04_10-40-01,finished,2025-08-04T10:40:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245696296.86101-3784c04f-1dce,,e749d745-cb0e-409e-95f1-f93ab3dfc57f,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,0.500590980052948,0.4957716464996338,0.5084566473960876,0.47816988825798035,0.6935103535652161,0.702049970626831,0.7196694612503052,0.6772093772888184,0.6759283542633057,0.6466668248176575,0.5546809434890747,0.5144009590148926,0.4948156774044037,0.49178773164749146,0.7218348979949951,27688.0,1000,1754331723.8180494,200,6.092193744349217e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,
7245695532.46390-b38837cf-88ed,resenc_SimCLR_pretrained_t1w_2025-08-04_11-01-03,finished,2025-08-04T11:01:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245695532.46390-b38837cf-88ed,,833dc20d-a664-47aa-803d-66409f246761,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,0.4935722053050995,0.4902219772338867,0.5,0.33076924085617065,0.6946064829826355,0.5896706581115723,0.5857327580451965,0.5258564949035645,0.4755662679672241,0.6867497563362122,0.4693295955657959,0.4398041367530823,0.4942396283149719,0.45802974700927734,0.6978499889373779,28154.0,1000,1754333453.4571097,200,6.092193744349217e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,
7245694738.62200-515de571-83bb,resenc_MG_pretrained_t1w_2025-08-04_11-13-33,finished,2025-08-04T11:14:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245694738.62200-515de571-83bb,,f53312c3-9106-42e6-927f-e539d533cf0c,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,0.2,0.5771499276161194,0.5655391216278076,0.5214059352874756,0.44703391194343567,0.6921409368515015,0.7890805006027222,0.8050050735473633,0.7543171644210815,0.7550187110900879,0.5993363261222839,0.5029028654098511,0.4655817747116089,0.45650920271873474,0.44101059436798096,0.7708227038383484,30036.0,1000,1754336081.3176568,200,6.092193744349217e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,
