run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_pretrained_checkpoint_path,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245876038.55909-6de51c69-6f19,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_10-10-14,finished,2025-08-02T08:45:14Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245876038.55909-6de51c69-6f19,,7cdefce5-6ba3-48cf-a9eb-29e014d0656a,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5254068374633789,0.4941860437393189,0.5375264286994934,0.5117844939231873,0.7016466856002808,0.7343950271606445,0.7427100539207458,0.6863945722579956,0.6864676475524902,0.6336549520492554,0.4786112308502197,0.4423963129520416,0.45794928073883057,0.45747125148773193,0.7909114360809326,29619.0,1126.0,1754154698.148173,200.0,7.615242180436517e-09,11800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245875313.39672-3c8f5833-74c8,resenc_time_conditioned_pretrained_flair_2025-08-02_08-58-39,finished,2025-08-02T09:00:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245875313.39672-3c8f5833-74c8,,ba4fb925-7a19-49d5-806c-f17d40a97b5e,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,0.4677268266677856,0.4482029676437378,0.5,0.33076924085617065,0.6994157433509827,0.6054036617279053,0.6217411756515503,0.6100386381149292,0.6081082820892334,0.6767860651016235,0.511731743812561,0.49639976024627686,0.5100806355476379,0.5040919780731201,0.7042571306228638,27127.0,1000.0,1754152339.711562,200.0,6.092193744349217e-09,23400.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245874400.76236-3138ff01-0800,resenc_pretrained_flair_2025-08-02_09-18-07,finished,2025-08-02T09:18:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245874400.76236-3138ff01-0800,,7c563c6b-339d-4612-ae2a-85440b5a768a,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.4800940155982971,0.4719873070716858,0.5,0.33076924085617065,0.6940059661865234,0.7694239020347595,0.7804099917411804,0.7223570346832275,0.7226240634918213,0.6177029013633728,0.4585105776786804,0.41129031777381897,0.41532257199287415,0.40297621488571167,0.7847575545310974,27745.0,1000.0,1754154065.1492424,200.0,7.615242180436517e-09,11800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245873576.02892-b48441b3-ca9c,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_09-37-57,finished,2025-08-02T09:38:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245873576.02892-b48441b3-ca9c,,96bd243a-4846-479f-8295-06b88cc2fa8a,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5217059850692749,0.5042283535003662,0.46115219593048096,0.4525371193885803,0.8066473603248596,0.8327630162239075,0.8412944078445435,0.7678893208503723,0.7686331272125244,0.5723113417625427,0.5704652070999146,0.5727246999740601,0.5734447240829468,0.5732060074806213,0.751122772693634,28484.0,1000.0,1754156006.6296427,200.0,7.615242180436517e-09,11800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245829012.06766-c00de414-7ae6,resenc_time_conditioned_pretrained_flair_2025-08-02_21-48-35,finished,2025-08-02T21:49:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245829012.06766-c00de414-7ae6,,a31d6571-cf60-401f-b3d4-d0654d425435,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,0.46485650539398193,0.441067636013031,0.5,0.33076924085617065,0.6947423815727234,0.5971907377243042,0.6166390776634216,0.6153888702392578,0.6120710372924805,0.6759235262870789,0.5076719522476196,0.4796947240829468,0.4786866307258606,0.4766994118690491,0.7129112482070923,26588.0,1000.0,1754197950.0625863,200.0,7.615242180436517e-09,23400.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245826500.28806-0577a05e-222f,resenc_time_conditioned_pretrained_flair_2025-08-02_22-30-33,finished,2025-08-02T22:32:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245826500.28806-0577a05e-222f,,4000f50c-d5ae-46c4-9769-5c04c31872ea,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,0.5101301670074463,0.5092494487762451,0.5,0.3358778655529022,0.7294183969497681,0.6347624063491821,0.6567659378051758,0.635015606880188,0.6348743438720703,0.6670369505882263,0.4848805069923401,0.48876726627349854,0.546658992767334,0.5453289747238159,0.7066618204116821,27199.0,1000.0,1754201135.653229,200.0,4.5691453082619125e-09,23400.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245824276.37677-eebb3a7e-6ff6,resenc_time_conditioned_pretrained_flair_2025-08-02_23-13-20,finished,2025-08-02T23:14:58Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245824276.37677-eebb3a7e-6ff6,,7de780d4-3cee-4305-92a2-5776d4e436b8,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,0.5219986438751221,0.518498957157135,0.5,0.33076924085617065,0.6947012543678284,0.6476662158966064,0.6672550439834595,0.6436753273010254,0.6436753273010254,0.6649896502494812,0.5020387768745422,0.49567973613739014,0.48847925662994385,0.4878472089767456,0.7195039391517639,25475.0,1000.0,1754201972.3633134,200.0,1.5230484360873043e-09,23400.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245820177.79146-3deaa709-f568,resenc_time_conditioned_pretrained_flair_2025-08-03_00-15-47,finished,2025-08-03T00:16:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245820177.79146-3deaa709-f568,,77237281-0916-4f53-ade7-19600a268d2a,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,0.5751709342002869,0.5285412073135376,0.5,0.3358778655529022,0.694258451461792,0.5911509990692139,0.6092480421066284,0.585760235786438,0.5818198323249817,0.6809842586517334,0.5321803689002991,0.5292338728904724,0.4965437650680542,0.4956169128417969,0.7057448625564575,25362.0,1000.0,1754205570.8437457,200.0,6.092193744349217e-09,23400.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245740920.13849-f0137990-3a17,dinov2_pretrained_flair_2025-08-03_22-22-30,finished,2025-08-03T22:22:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245740920.13849-f0137990-3a17,,e2738ca7-7448-4dab-bb44-a4530304a934,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,mean,True,0.5,0.618614673614502,0.6107293963432312,0.5,0.33076924085617065,0.6953489780426025,0.5019579529762268,0.48794811964035034,0.48403200507164,0.400884747505188,0.6933062672615051,0.528872013092041,0.4858871102333069,0.5,0.3444444537162781,0.6923951506614685,30536.0,1000.0,1754290308.0948532,200.0,6.092193744349217e-09,46800.0,,,,,,,,,,mean,,,,facebook/dinov2-base,,,,,,,,,,,,
7245739405.21457-a20ca5cd-959b,mri_core_pretrained_flair_2025-08-03_22-48-36,finished,2025-08-03T22:49:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245739405.21457-a20ca5cd-959b,,12eb8cbe-2caa-4f6e-9b3a-abf2cca60d3d,t-jiachentu,False,0,Classification,100.0,False,MRICore,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,mean,,0.5,0.5426326394081116,0.5536469221115112,0.5,0.33076924085617065,0.6942887902259827,0.48521649837493896,0.47978490591049194,0.4926273226737976,0.46240249276161194,0.6955999135971069,0.4864421486854553,0.46442973613739014,0.5,0.3444444537162781,0.6922502517700195,23012.0,500.0,1754284360.752643,100.0,3.854818796385494e-08,23400.0,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245739068.49356-5f31f690-04a1,resenc_pretrained_flair_2025-08-03_22-54-06,finished,2025-08-03T22:54:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245739068.49356-5f31f690-04a1,,e516ae20-e45f-4e94-8133-de0677ca3b81,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.4999096989631653,0.4889006316661834,0.5,0.33076924085617065,0.6944414973258972,0.5906446576118469,0.6033645868301392,0.5614726543426514,0.5614781379699707,0.6829866766929626,0.49025821685791016,0.4703341126441955,0.5002880096435547,0.4907737970352173,0.6989721059799194,27982.0,1000.0,1754289660.8265996,200.0,6.092193744349217e-09,11800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245719208.44348-81c10fe5-893b,brainiac_pretrained_flair_2025-08-04_04-26-31,finished,2025-08-04T04:27:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245719208.44348-81c10fe5-893b,,f0f7f158-023b-4325-805f-b6dc1f223bf0,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,False,epochwise,cls_token,True,0.0,0.5052357912063599,0.4902219772338867,0.5214059352874756,0.44703391194343567,0.7141669392585754,0.6405282020568848,0.661730170249939,0.6262180805206299,0.625920832157135,0.6703449487686157,0.5381601452827454,0.5236175060272217,0.5028802156448364,0.4992683529853821,0.7760128974914551,24634.0,1000.0,1754306257.2695549,200.0,4.5691453082619125e-09,23400.0,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,,,,,,,,,,,,,,,,,,,,,,,,,
7245719134.00196-336fd3ba-836d,brainiac_scratch_flair_2025-08-04_04-26-54,finished,2025-08-04T04:27:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245719134.00196-336fd3ba-836d,,007959b7-1316-4910-b54a-f7f45683e567,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,False,epochwise,cls_token,True,0.0,0.5580233931541443,0.542283296585083,0.5179703831672668,0.5156415700912476,0.9237194657325744,0.6052418947219849,0.6203162670135498,0.5872311592102051,0.5872735381126404,0.6792846918106079,0.5179725885391235,0.4855990707874298,0.4876152276992798,0.486211895942688,0.7446006536483765,23847.0,1000.0,1754305489.963292,200.0,4.5691453082619125e-09,23400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7245717864.58610-d8771d91-4928,brainmvp_pretrained_flair_2025-08-04_04-40-57,finished,2025-08-04T04:41:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245717864.58610-d8771d91-4928,,10312caf-de5b-4bbf-a7a5-5995ae68182a,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,True,0.0,0.5423323512077332,0.5406976938247681,0.535148024559021,0.4246031939983368,0.6928801536560059,0.6234325170516968,0.6286634206771851,0.5870839953422546,0.5835211277008057,0.6765408515930176,0.4968873262405395,0.5005760192871094,0.4677419364452362,0.3295454680919647,0.7466648817062378,16660.0,1000.0,1754299146.264023,200.0,4.5691453082619125e-09,23400.0,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,,,,,,,,,,,,,,,,,,,,,,,,,
7245697110.94577-286fb02b-3f31,resenc_SwinUNETR_pretrained_flair_2025-08-04_10-27-21,finished,2025-08-04T10:28:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245697110.94577-286fb02b-3f31,,c45d97e9-7adc-4f96-9b30-9c1a6f262bc3,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5649415850639343,0.5301268100738525,0.5174418687820435,0.5171775817871094,0.9416451454162598,0.9952392578125,0.9951369762420654,0.9636146426200868,0.9635164737701416,0.3703317642211914,0.49148085713386536,0.4664458632469177,0.4714862108230591,0.4707754850387573,1.1321817636489868,23083.0,1000.0,1754326394.0215106,200.0,6.092193744349217e-09,11800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245696257.14932-9c36d295-ff33,resenc_VoCo_pretrained_flair_2025-08-04_10-40-41,finished,2025-08-04T10:41:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245696257.14932-9c36d295-ff33,,79e185cc-9065-4af4-859c-df00403e8a51,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5106267929077148,0.4741014838218689,0.46405917406082153,0.3752482831478119,0.698174774646759,0.9435232281684875,0.9404118061065674,0.8558650016784668,0.856084942817688,0.47656846046447754,0.5179598331451416,0.5122407674789429,0.4965437650680542,0.4956169128417969,0.96258544921875,27931.0,1000.0,1754332004.107024,200.0,6.092193744349217e-09,11800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245695492.57761-cea1dda4-4029,resenc_SimCLR_pretrained_flair_2025-08-04_10-53-57,finished,2025-08-04T10:54:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245695492.57761-cea1dda4-4029,,06b21358-f896-449a-97b6-45e46a9389ff,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5133374333381653,0.4915433526039123,0.5,0.33076924085617065,0.6961448788642883,0.8069826364517212,0.8217962980270386,0.757335901260376,0.7573891878128052,0.5912562608718872,0.46823298931121826,0.41258639097213745,0.43317973613739014,0.42413485050201416,0.8087740540504456,29324.0,1000.0,1754334196.1211052,200.0,6.092193744349217e-09,11800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
